#,Region,Company,Product,Date of Approval,Status,Action
1073,Western Region,Indian Oil Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1074,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1075,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1076,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1077,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1078,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1079,Central Region,Indian Oil Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1080,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1081,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
1082,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1083,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/03/2020,Approved,View & Print
1084,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/03/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1085,Western Region,Indian Oil Corporation Limited,,06/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
1086,Central Region,Indian Oil Corporation Limited,,06/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Subsidized LPG (No.,,,
1087,Eastern Region,Indian Oil Corporation Limited,,06/03/2020,Approved,View & Print
,,,of Cylinder),,,
1088,Central Region,Indian Oil Corporation Limited,SKO (in KL),05/03/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1089,Central Region,Indian Oil Corporation Limited,,05/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1090,Central Region,Indian Oil Corporation Limited,,05/03/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Subsidized LPG (No.,,,
1091,Western Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1092,Western Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1093,Western Region,Indian Oil Corporation Limited,SKO (in KL),04/03/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1094,Central Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1095,Central Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1096,Central Region,Indian Oil Corporation Limited,SKO (in KL),04/03/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1097,Eastern Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1098,Eastern Region,Indian Oil Corporation Limited,,04/03/2020,Approved,View & Print
,,,(No. of Cylinder),,,
1099,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),04/03/2020,Approved,View & Print
1100,Western Region,Indian Oil Corporation Limited,SKO (in KL),02/03/2020,Approved,View & Print
1101,Central Region,Indian Oil Corporation Limited,SKO (in KL),02/03/2020,Approved,View & Print
1102,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),02/03/2020,Approved,View & Print
1103,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1104,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1105,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1106,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1107,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1108,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1109,,,MS (in KL),01/03/2020,Approved,
,Eastern Region,Bharat Petroleum Corporation Limited,,,,View & Print
1110,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1111,Western Region,Indian Oil Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1112,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1113,Central Region,Indian Oil Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1114,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1115,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1116,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1117,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1118,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1119,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1120,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1121,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/03/2020,Approved,View & Print
1122,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/03/2020,Approved,View & Print
1123,Western Region,Hindustan Petroleum Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1124,Western Region,Hindustan Petroleum Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1125,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1126,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1127,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1128,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1129,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1130,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1131,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1132,Western Region,Indian Oil Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1133,Western Region,Indian Oil Corporation Limited,SKO (in KL),16/02/2020,Approved,View & Print
1134,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1135,Central Region,Indian Oil Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1136,Central Region,Indian Oil Corporation Limited,SKO (in KL),16/02/2020,Approved,View & Print
1137,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/02/2020,Approved,View & Print
1138,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/02/2020,Approved,View & Print
1139,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),16/02/2020,Approved,View & Print
1140,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1141,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1142,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1143,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1144,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1145,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1146,Western Region,Indian Oil Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1147,Western Region,Indian Oil Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1148,Western Region,Indian Oil Corporation Limited,SKO (in KL),01/02/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1149,Western Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1150,Western Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1151,Western Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
1152,Central Region,Indian Oil Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1153,Central Region,Indian Oil Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1154,Central Region,Indian Oil Corporation Limited,SKO (in KL),01/02/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1155,Central Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1156,Central Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1157,Central Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
1158,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),01/02/2020,Approved,View & Print
1159,Eastern Region,Indian Oil Corporation Limited,MS (in KL),01/02/2020,Approved,View & Print
1160,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),01/02/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1161,Eastern Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1162,Eastern Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1163,Eastern Region,Indian Oil Corporation Limited,,01/02/2020,Approved,View & Print
,,,of Cylinder),,,
1164,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1165,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1166,Western Region,Indian Oil Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1167,Western Region,Indian Oil Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1168,Western Region,Indian Oil Corporation Limited,SKO (in KL),16/01/2020,Approved,View & Print
1169,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1170,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1171,Central Region,Indian Oil Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1172,Central Region,Indian Oil Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1173,Central Region,Indian Oil Corporation Limited,SKO (in KL),16/01/2020,Approved,View & Print
1174,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1175,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1176,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),16/01/2020,Approved,View & Print
1177,Eastern Region,Indian Oil Corporation Limited,MS (in KL),16/01/2020,Approved,View & Print
1178,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),16/01/2020,Approved,View & Print
1179,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1180,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1181,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1182,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1183,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1184,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1185,Western Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1186,Western Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1187,Western Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
1188,Central Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1189,Western Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1190,Western Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
1191,Central Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1192,Central Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1193,Central Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
1194,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1195,Eastern Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1196,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
1197,Eastern Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1198,Western Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1199,Western Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1200,Western Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1201,Western Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1202,Western Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1203,Western Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
1204,Western Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1205,Western Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1206,Central Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1207,Central Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1208,Central Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1209,Central Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1210,Central Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1211,Central Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
1212,Central Region,Indian Oil Corporation Limited,Non-Subsidized LPG,15/01/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1213,Central Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
1214,Eastern Region,Bharat Petroleum Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1215,Eastern Region,Bharat Petroleum Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1216,Eastern Region,Indian Oil Corporation Limited,HSD (in KL),15/01/2020,Approved,View & Print
1217,Eastern Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1218,Eastern Region,Indian Oil Corporation Limited,MS (in KL),15/01/2020,Approved,View & Print
1219,Eastern Region,Indian Oil Corporation Limited,SKO (in KL),15/01/2020,Approved,View & Print
,,,Subsidized LPG (No.,,,
1220,Eastern Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
,,,Non-Subsidized LPG,,,
1221,Eastern Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,(No. of Cylinder),,,
,,,Commercial LPG (No.,,,
1222,Eastern Region,Indian Oil Corporation Limited,,15/01/2020,Approved,View & Print
,,,of Cylinder),,,
